H0,Ob0,Om0,s8,logMc
89.31472037184766,0.054181169899488124,0.39890131293743764,0.9139998305349746,15.038399472994481
87.46470218600298,0.05149491668532904,0.20092848785011,0.5726124082343265,15.295091991659923
51.32591934184157,0.04011628470339612,0.3290647475366801,0.8147009135339826,15.654767547571339
68.08369737902544,0.0442776546911841,0.3232272770439103,0.7751665675156941,15.457479683056214
67.7224153986282,0.06925330637483268,0.350734369289006,0.8342932620585297,12.100917112129048
63.56016898936733,0.03950688244683721,0.29468288507103957,0.6532895012755511,14.873441590040168
58.61156015471707,0.06951797728840445,0.2500500773820927,0.8734971291318039,11.926108602484803
63.979182601917046,0.06427180555056242,0.2965057611545558,0.7472933914849036,14.112124245772879
53.177705941432315,0.06944843149697963,0.2120507528210838,0.7817808055062136,14.130826692258513
84.56544534746287,0.06852186790080596,0.35126517535557156,0.9790142589705152,15.809402355646583
81.13217544414857,0.06764220976308824,0.3659857453609158,0.7254325819504254,14.592554473530333
77.71135078604003,0.0551328395053184,0.20901712247335735,0.5315912449823531,13.239773030371959
68.08877922702604,0.06186501932487882,0.2722926716962443,0.9726986475073687,11.830109062040771
54.76050414848461,0.056480517600775056,0.2970980110801419,0.6910748505423739,13.318785594446606
58.86587975976832,0.0414007926183296,0.3634090461616841,0.6006627372890211,13.307606182609394
68.39580153319625,0.03424058661721614,0.2408283303166659,0.5829440700539255,12.842652064518724
58.88781773101171,0.04555314338466229,0.2024199166342959,0.7870024845258325,11.31173277911554
86.59903662186737,0.046035680033267745,0.2202767357046541,0.5010426924248162,11.304042904189195
63.82897462718745,0.0546598310114592,0.36075331280403883,0.5894028393703853,11.77798991938246
86.22344774810813,0.06975222398459924,0.32680196219364693,0.7725893295865089,14.784198372254766
84.49667948164476,0.044283134175982,0.26238104308192634,0.9301191895272403,12.630000181163902
58.774730434825955,0.052934479147587796,0.3640264531132155,0.6757809036128921,14.382060456633322
59.903358996544156,0.03877361014864972,0.3884194073942443,0.5863834325507129,15.406125179168553
85.08493962792593,0.0562538204700548,0.22106243047883886,0.8727417142923977,12.291951585191436
54.4367773439096,0.05465411033247727,0.3487355845042578,0.7172838642070858,14.653129442467542
72.71792858964439,0.03718143077203264,0.2475269086952,0.8053497608549078,11.85973715281122
63.77449710179398,0.030760609845118247,0.3264029158282451,0.6126451587897301,13.191115928300409
55.24175003860114,0.042313384148551264,0.34955534314430825,0.7860954421256205,13.436185591566513
56.18207027667131,0.05417550600842093,0.3617483773133834,0.9091650631843393,15.987224000888382
64.42935296734423,0.043410755534781215,0.3738498152607722,0.6923887997196592,11.432587704619731
83.77491467833322,0.059793627718128496,0.22491512263847757,0.9189111842157142,11.51584181058107
75.4538859207689,0.0502282598186206,0.3556747942686668,0.9201227563941636,14.249374581822073
68.11866852722106,0.04933060247672823,0.23252263389235206,0.8342325030841067,12.393009998184713
69.4064980508272,0.04149315210003733,0.25135494928406515,0.8089847317763992,15.753296186398652
52.98660909128242,0.059738181572315086,0.2501416899582773,0.8564853204543077,12.971946686821664
51.70430987768696,0.031671369012609044,0.37754526533549315,0.9237316743926995,11.014993122150647
78.60169304996894,0.0443625928122306,0.37918631834567,0.9957088023705407,15.621187660619483
81.79819760770233,0.06564696396661951,0.2524723524085194,0.7896547656544044,14.84630981056912
83.43453650280797,0.05195966294070371,0.3426069369306769,0.6052857358675597,13.94493592868161
81.34236704833413,0.056004453039246935,0.39931136960608976,0.962919947813199,11.595160976399422
59.26132423745276,0.03746510047628715,0.26688348595201083,0.9731174760052633,14.97243486312361
63.22197787665278,0.047046681751423895,0.3336100175957386,0.5979579875206167,11.181595005224445
82.0119295146662,0.05191301632557928,0.3985589638715068,0.8482570388850155,11.925049097005493
61.90378205363241,0.06195771067126774,0.2085201823881846,0.710193756119938,14.515190113025817
77.3206998794607,0.06998726013555563,0.21763166858499317,0.5820625918176869,13.42400543404611
84.92756879109868,0.042160549685190035,0.26139648715539787,0.5218975542285732,15.517697739649982
52.32462911986853,0.0640574284986537,0.2316156244969758,0.9359261034216845,15.933533175969005
68.82239000616678,0.06704273989582536,0.20738379811621308,0.7050409860564143,13.760016475864209
77.85857936245849,0.035568284298367676,0.2986010212778335,0.5368562636305368,15.576085251715076
71.70676067478216,0.04204057036446483,0.3372012647429663,0.6052983298520133,14.517663781089322
50.87855490735809,0.05132640478493602,0.23800443674246996,0.8622337870555035,15.124546418856038
54.26697475490644,0.033487027592176866,0.3780957437736967,0.9395160579010013,14.069129723299099
71.61829191205506,0.03615148818016051,0.2685747620379895,0.9900365900932491,11.761176726534009
72.23611201579922,0.06676786431210682,0.387945059605811,0.904544163723981,13.783822422381903
62.16052509802158,0.06336484070318879,0.312113873362327,0.9245144881838234,13.487834312737021
67.70050862265549,0.03893306716143326,0.373312522057059,0.910539994862123,12.85209528851421
54.090959065601965,0.0301272217324988,0.38768787481289996,0.9318161755109354,13.942067873037406
65.29268361843057,0.06120410672712302,0.2519672270523052,0.9288768007851593,14.17091961307502
63.21554460972776,0.036477509039503475,0.3399946495873299,0.5515899205500938,13.152298163949926
76.73574657959499,0.057938879864098194,0.25265532929266293,0.5498889304331028,11.022618566375927
54.94150963548719,0.06743695182733525,0.3238884754519286,0.5130134702657978,14.713393126147206
74.88672273544935,0.06533160467725321,0.3623035466692356,0.8807720151477203,11.289305989943836
61.598112670951984,0.04497562674042249,0.2999887058077812,0.5226987730990199,13.914671005985307
60.17874131189809,0.04039735299196193,0.2891742352977573,0.5212365238800292,13.641128966840217
53.50388826520693,0.0633125355370685,0.3864268064311945,0.9943291693639069,13.027912571173301
65.29109310904346,0.04175313624397943,0.3357886627987434,0.8082442895589463,14.701196949206379
60.959473811743855,0.04543940073337757,0.39839247074994133,0.6534384882854962,12.423384773396537
89.68391868278601,0.06893691565410207,0.23304834347306236,0.7482952012790356,11.117342709576143
88.0022653599436,0.04646415092850882,0.23502331288611428,0.5996138727561097,11.548779499550855
71.57816102630406,0.045329660048991305,0.3799011055950801,0.7587699393849738,14.000651013277848
55.06740165112518,0.04162893779363747,0.2225148098770503,0.7550555539518524,12.005129679082089
78.87888333946584,0.05825551410274692,0.20204082490037406,0.7394007802164334,12.22895928690266
78.79671780974965,0.06800934513880322,0.22470837823930634,0.7887954059949905,15.221955707895273
66.07124162172397,0.030676346304479327,0.23191688539243596,0.975787641362875,14.747287515289763
54.00242691671292,0.03067878437601721,0.2771294291113009,0.6385731491614426,15.721803541347473
68.06163059485162,0.06241824724202529,0.37552672893767386,0.567088745347129,11.754982257903873
50.81464245248045,0.032917808335853026,0.30419724924519875,0.8232093331271315,12.400559399878082
65.36813371335394,0.04225963316357081,0.26705770395550327,0.5801054146188985,12.005540688142297
63.55915595624619,0.045530678504742246,0.330755282116193,0.9036892100797664,12.811792064453975
71.93011611943503,0.0683141423930626,0.3986539664836453,0.6333881006011837,15.940910247522632
84.38543258658811,0.04610126157849758,0.3169470737451479,0.8513819470758142,11.893020127301947
72.88541026561937,0.06698918655692529,0.29857024814053656,0.7577453147474871,13.984106222042644
87.14360027730243,0.047081833835897494,0.23782398695614762,0.9536669813147653,13.914769022234923
61.35441662772118,0.04381532006985116,0.3662991883030958,0.7260393038455748,15.930866974026312
89.08883416581136,0.06107355194825875,0.22808649646851378,0.6214848168044681,15.53087333788172
80.98056934166704,0.06865704190387813,0.3115335024762327,0.7535322494359333,12.14106246989041
82.6522510340663,0.05739819763190641,0.23519126642624338,0.8143388392730126,13.617651186608796
78.2242736192407,0.031123047712026345,0.21940091076095258,0.6767390373137996,15.931679110822232
85.56622047188867,0.0633861471303957,0.3545003507636475,0.9621186422792247,12.643390443952784
71.69403563918215,0.05425130911390849,0.390051540998493,0.8686385832835413,12.76003370389898
54.39200164787,0.0378079660299295,0.323922860120755,0.9857180657474429,11.657003479276119
54.644632236439975,0.06087645916942766,0.2842702425751267,0.8135828002213047,15.840607440738786
73.7854915431086,0.06494790252373275,0.2955610551503024,0.5809120254431801,15.975761311289576
79.24844285758451,0.056318281399313025,0.2782037642890917,0.9018809176138549,13.375062708149674
72.35712928062952,0.04579897762404217,0.2826732636766113,0.5518395199584363,15.569570689778704
78.57287728394179,0.039403590264609115,0.30704800093308476,0.5370473993340905,14.03199040176966
60.11816303621254,0.037548605605535794,0.3506166094878813,0.6936830482553694,11.596509261976097
57.939394600763215,0.049376132541383656,0.29072711519410793,0.9465750221951195,12.815865373579236
62.13830715139259,0.04105735425402518,0.22332943420205725,0.9899521262145643,15.803407790843181
71.84732031541216,0.050380728717895104,0.22238133898880055,0.8884168288340231,14.345833891012067
79.15732603366652,0.05374661227048126,0.260921035065634,0.8628432516608299,12.92519331164305
61.73506759449006,0.06254160301171552,0.390044420274891,0.5009235706087991,13.64921534489398
52.25414491644587,0.03641236546516045,0.25371189549612283,0.6209321569595695,13.229540107418499
61.1395106904862,0.041016796715330435,0.22156894404615254,0.8164405680487488,12.758903784780706
66.59918071113619,0.0585026568517901,0.26689885455823975,0.7012352405699639,13.3604290247511
59.591854351675146,0.05356791507938514,0.22819884443852106,0.9438988773797913,11.032747256521777
87.5682158659474,0.03162339011414442,0.2731594450310444,0.5897586458418163,15.809096513683057
55.6595679025404,0.0544434917168262,0.352979305890063,0.5072242767836511,11.752013420204488
79.09340190622352,0.060452387842388745,0.3370329748372085,0.505732020808234,14.328515119767712
61.30713590451354,0.036541955724558955,0.2930228970905202,0.8871454334952671,11.144604544604194
50.25567627836693,0.03318533109146122,0.22197303498659776,0.6770226013940197,14.838935777855308
73.34088366738192,0.06372324040022215,0.38645190540592605,0.8363199658395948,14.596155439311177
79.0361598430234,0.03042268850707914,0.2171158053397985,0.5480867181555047,14.562156793650981
68.68710880247237,0.05143631860077422,0.3322405409109426,0.5413215974070945,13.397797946264795
85.70962567307066,0.04537249911619366,0.2787270564217627,0.6153794894644866,11.66368310586599
65.7254441336646,0.04450015619232771,0.22345837642344515,0.6483982812768496,12.306139817401585
69.15974114787015,0.05099294176175515,0.25393035254233637,0.5946760572432968,13.047680604889278
89.02771234398762,0.05766353231669695,0.2305481766919778,0.9755042958098807,14.634208389060497
67.00562765191019,0.04315507211330851,0.2949864198416775,0.6162746480873776,12.221991934891772
80.86637692104793,0.062171654963036074,0.34999710932158534,0.9562122454508862,13.10770166866818
85.61441178533647,0.04432597079436823,0.2317993511570534,0.699978363223507,12.174973081153277
83.80886853453379,0.06819516849485378,0.37283349970464114,0.9439068374074224,15.97292434156953
75.38257722974404,0.05263269436360925,0.2329132208018454,0.9950067436938088,12.222641533094903
84.60190610264391,0.05809239684413739,0.2841161689933218,0.7812170521098155,15.722195332012227
54.90129641316251,0.056523323142899,0.3563361542963108,0.9020133970194231,13.623222555077868
77.75942223981514,0.04146687187228203,0.35367059947947194,0.6309138755043128,11.848679547438472
55.88870233986202,0.04855503962662233,0.3758154743916371,0.5796889291230972,11.97768072334109
73.17136704192782,0.037262286493718245,0.36463532534680637,0.8284602737415652,15.889319904100015
69.94742072367966,0.030950302511385256,0.3721886439492543,0.9764391188165521,14.866518900466787
52.67799404495025,0.05118611239476149,0.20661073143191797,0.5059190287308354,12.148514826770056
86.75008200574642,0.049104134864867234,0.28951071802969014,0.8065801138789775,12.796097123863307
69.50539307970675,0.06917350966729618,0.35227273503628354,0.8465854880224766,12.054761967829169
88.32889672649478,0.049343281101722584,0.2150636992875686,0.9961738048057471,11.242697775531289
82.83353929611566,0.037304477252603815,0.2594467024293317,0.8847190960086719,13.846829634636343
61.427035093144404,0.03897173856899505,0.2629514304605047,0.6484966390202894,13.789684420294734
70.64174229798394,0.03249590309248724,0.2894393280143963,0.5534832584989021,12.489737486977145
56.40833776670432,0.03372963186865047,0.3774597291572659,0.9912874809103548,15.737047816252993
79.42646756492543,0.060025842751178365,0.21860864156248322,0.5432210562862786,14.165984721157532
76.61540430337395,0.04598427442042949,0.37861110539426723,0.7249864094684151,14.594038536180047
57.84082749882854,0.04505329449085163,0.3042546435945288,0.5259733726631753,14.250141403193503
55.181983168672446,0.06633375017104529,0.27326510751097766,0.932549136014365,14.769613802710339
71.91781379071962,0.05924374777987351,0.23942867053546552,0.6524883716348965,11.66301843396919
80.22119696576394,0.06272642190268331,0.3280798325650286,0.9831067047952935,12.953899313037523
76.19670046833188,0.06725937756944007,0.3357591525263789,0.9666847592317811,11.279023154311421
55.227958615760045,0.06729065740821262,0.2622638496008628,0.5272525482102913,11.698792600474912
51.980474901863275,0.03059592121668897,0.2433883413130423,0.5832184402412148,15.476742232416868
62.329525335373646,0.04742489093709332,0.26089501046008956,0.9737226315940095,15.918654992645893
60.57943214918841,0.0464925264831162,0.34583164326702276,0.5809990610794555,13.686898159895165
56.36584420398358,0.03226383308588764,0.2974251487424064,0.5604574478198068,13.562048100642862
74.68883820733092,0.042170979497863054,0.21152937133467853,0.9713285425694813,14.401454749090718
60.278776041169564,0.032513347473094124,0.22873401783025835,0.5891910158477542,13.179904493197785
82.36587595244993,0.038372819294015,0.2763548039172825,0.7410498565705279,14.035764098877717
85.31449327922965,0.06269696777615835,0.29888325640277613,0.7723642625593323,15.903423347996892
71.16543559918736,0.04195394496424648,0.33024587984605136,0.6263498230555423,14.769261400535136
89.79736585256848,0.05779282586686993,0.3388942100226661,0.9243681496545881,11.409902652155994
61.54431316526639,0.055217486655901024,0.39869618458624795,0.7368814525410929,13.496308204188377
69.32858146585617,0.049580698232831455,0.2970679903568364,0.989356452931731,13.44320982674882
85.66375815771677,0.045029841945787207,0.31794039201834867,0.910230554527907,13.672721897600502
78.59026821963673,0.03861893267020195,0.33847689990487195,0.5041929090828847,15.320180317499283
68.69992101543198,0.056011440102303876,0.36379636936949933,0.8683481227947247,12.295789660112334
77.9981299317935,0.05301847933787996,0.2686267377665378,0.6963596498436888,14.926824846594904
86.53410713985181,0.05862893679747505,0.31986999646010067,0.5241768755621967,11.477175091121769
60.97070290777136,0.06071938907177827,0.3158746916270393,0.8718296909657277,15.951819456108764
69.22505741189475,0.034081911033231514,0.2636120731948761,0.9263615345245333,12.01747659141661
86.9571293536068,0.056521487481502555,0.29381290953389516,0.8136600438021104,14.302250855618027
82.87377694385002,0.04559004422789478,0.2823876644200118,0.6145319822913088,12.168635158242484
53.330667954930256,0.06913285552327987,0.21892145342870742,0.8975824220924148,13.007532199723846
79.07550106646553,0.036714721463906266,0.38247847205742724,0.8821716004067912,11.261208780927788
65.67693325316029,0.056531831477692876,0.38267131345310296,0.6248623993976101,15.220867319381249
81.00484201311559,0.05057461866235657,0.34730115245020254,0.9556338986863703,12.634313417947176
70.8426809433816,0.041845686020651696,0.341696832172558,0.6165114517951747,12.000894147857192
64.06903652336528,0.04923779851904159,0.34608121639823475,0.8124321556805431,14.211478331743047
85.4265619218832,0.03151071239052094,0.20895331989943436,0.8248143717157258,14.246736177956002
52.383014379015904,0.05584955210964079,0.3536146561437646,0.9482997562071735,15.387441893502182
82.44555662684151,0.03674272842775566,0.3552554188032026,0.8007784972393686,13.769687455107213
77.15032476010865,0.06443576700139143,0.3045540321590883,0.8397879559444765,15.651565284999784
86.43914620112625,0.03311520729184968,0.3338579845376546,0.6609484177650613,14.6238920556729
60.19632542709372,0.04941464214641708,0.27436605925026725,0.6947085829427323,14.49783288673035
71.0010204795061,0.06110268337844417,0.3858740023873064,0.6802815743423593,13.217569483847036
69.9888904713951,0.047671242001910086,0.32018535480348276,0.5917249056907987,13.984793003233065
64.393028345609,0.03243252392871441,0.31621154202626445,0.9412747815038175,12.513904372116823
61.15425470187316,0.035511182421677494,0.2890150332194038,0.8725840099747679,13.907706237144616
78.86401289326534,0.04693049321660777,0.39624790027327045,0.6090102348828682,11.197765731594501
62.2369505603251,0.04825686380591389,0.38772015387008346,0.5739455211525121,13.841336454009296
84.44015194198988,0.049322487573046706,0.3479140474186911,0.9750349816610356,11.215310477558942
74.99378176276481,0.030932664280223707,0.3096319273157749,0.6083828957915507,13.776843102496915
76.2782369897478,0.048154407905756896,0.34779910244242923,0.6231942152961915,12.52079800722603
54.47732285554528,0.05548278076259326,0.33256582672323465,0.8903972170082629,14.716086201602094
56.14432507564868,0.04117021236658715,0.21114837280414486,0.9270249037665199,14.44644979981414
71.74552919509473,0.03415764206644603,0.37458653118738544,0.9494866536619164,14.204368374402996
52.19465246951817,0.04117058395930429,0.3819401422108131,0.5644772316346565,14.010426108759104
73.38683169124525,0.042520291409658545,0.2742442869534142,0.5657011218397264,13.920048131281174
73.40470985507585,0.0649784389217978,0.2546123935379962,0.6610070158278825,15.077673909641423
85.57939391323339,0.05915830207601531,0.2822337922158141,0.5423247924965835,14.934632650997845
89.66390324790297,0.041938677020040394,0.3924389629856708,0.62113958126719,12.275049186547186
71.18150703721741,0.06226137072516649,0.2551449238321546,0.8940599493792896,15.603196530365052
77.95372613621544,0.057518303147599315,0.2506789205269269,0.6055448228955869,13.326069147318869
53.1647512498865,0.04431262835398389,0.30774319901933633,0.5858704663676015,12.700378760895008
59.768260539572964,0.06209387247744037,0.27347478498581124,0.9502413609128153,12.481039865521458
75.08588968425555,0.06186399156108344,0.3271571506322386,0.873176963581915,14.336730343805772
81.40810218425193,0.048672884207102196,0.359994129915704,0.5569748534905136,13.334491699727643
68.38104477439408,0.06765001077857632,0.33228959886610254,0.5266419194776478,13.792918559419606
52.498200164216904,0.05762142685382267,0.3860317392958424,0.8526916681536778,14.1076893076054
66.541985660839,0.06716831333330399,0.2562290845179164,0.9009534040063153,11.681910762338324
74.80652684476146,0.06108239412598408,0.33202378121610315,0.7366227538334379,14.654304170372502
84.23194509193121,0.04755271458456402,0.2926911484173141,0.9071189687488843,15.803374057802714
51.19111135916902,0.032401673685720916,0.3064788238468235,0.8229720267815348,12.916884827423045
63.75664126510617,0.03693316714835376,0.377737709782792,0.6924357082138425,14.665123571238707
84.61629332969886,0.05845271180057678,0.28052279939538105,0.7256932227599585,15.853927055847922
52.9984328432821,0.05680224790479567,0.33871426789638565,0.9601675335451412,15.738262684437409
63.34088824740108,0.03268038727231485,0.39526039706513566,0.5456120822293465,13.57188402722808
63.33845605821109,0.05347230932665232,0.21234353316716054,0.5464054444606766,14.983621407954189
56.64309883918007,0.03302306799086076,0.21860387452731497,0.9949196684370709,15.015843668332217
62.841024498017354,0.06641593231981707,0.35248999364914624,0.9107436810523151,14.44374181880585
61.87695234563088,0.0510116089263403,0.24198237099218226,0.5128264401840651,12.664283371943027
87.17749732172584,0.04418324707927128,0.22654704503227213,0.975385215532403,11.95704826473689
66.42284415220189,0.043376260200720176,0.3871657728616178,0.7837102109188536,15.361029391382157
51.04299837987578,0.064955105669085,0.3421097809375947,0.6766028397538993,13.996057312130468
75.37366404997677,0.052566081043095944,0.37248663685957817,0.9358573261114258,12.92167930850526
57.394120342981445,0.04517317834516861,0.20494447140813182,0.9884078977908001,15.156247908452247
84.1656474326411,0.06779516489034063,0.3385484702196402,0.9227084438997826,11.377439287071569
69.9153123087057,0.050415281774800966,0.3108354898708071,0.9698221470654143,13.667978242133726
51.545835328629195,0.05237624941168866,0.21930566756195569,0.8327364604548051,12.355619177014074
60.53597072502953,0.05114335553186703,0.39638026102678736,0.9745879650131217,14.158606119962934
71.42292857278454,0.03496296961874817,0.21172470922227546,0.6236225721897908,11.203813423355909
59.04222594012345,0.0681624966995423,0.3165380960148954,0.8745550633542892,12.05804133162692
74.07296095643835,0.04348371430365683,0.3520070529582663,0.9226753681025868,14.83486627623824
66.91770384770284,0.04244874040286469,0.34337404069076927,0.7463335059268241,15.228760712138005
69.90113130509904,0.054848210447398654,0.3036873995048933,0.9644277599684759,12.027975323371978
89.92048841803198,0.03316772065061176,0.2227045089578698,0.6966764705444868,15.336528781546644
63.033406113702675,0.040435041311282664,0.25061211208706297,0.9186943353696839,12.11949315610286
72.89990903694243,0.034381143533928515,0.28071303757865806,0.5419039229175471,12.919379461663235
53.65089318693317,0.056837466716691876,0.34748899231366354,0.7191557893097413,13.26988124095395
61.59222973870638,0.05707444750600997,0.31119445031676685,0.9036559134236144,12.896830169086085
85.98653076521705,0.03809639003495462,0.23362406992179402,0.9712873433868475,13.090183928069212
76.92410239890637,0.034925368503213844,0.23082596061096305,0.7306371075137382,15.901168969509367
69.29333262787131,0.0646072795995125,0.3522182964576502,0.6375576701844802,11.932709984496686
53.855627991139194,0.06515636040003078,0.2851683481787591,0.9243291758447516,15.633876290175344
66.5609331179041,0.035347823117727446,0.2361648705176232,0.5477682009004325,11.624551337969152
75.65713738266362,0.03187780084627913,0.2520620130821203,0.8830934836046817,14.640358894363619
73.66672590607328,0.053852340737739625,0.32714850927883976,0.7026761319274611,13.350099205190364
54.847130201694625,0.040778847646830506,0.309084032006373,0.5455096109432105,12.713005845397808
72.87129173242612,0.050732036610968125,0.3907949832338599,0.8292746132727249,14.965910834127113
52.01146512525965,0.06674227558612778,0.36462961657160337,0.552598364317623,12.0636384191772
57.643607249608365,0.055656224752595726,0.21871063980164748,0.7521411765040238,15.80822093056937
84.85346561893826,0.0389445713132783,0.33800998067673826,0.6266828396040847,12.109067070470509
87.56424851160281,0.06493281607611616,0.3216054049477404,0.8356574419417184,14.42058875973838
77.74629005112241,0.0307765426762881,0.3059036648949664,0.6837304831412215,12.577654755367961
62.38199211785066,0.031178962256449186,0.23176587892248435,0.9044522642674511,13.975798427659223
52.16366378411665,0.06740195738927043,0.21635333948285201,0.762430649324559,14.456302718983409
56.2854966396687,0.06880727989876947,0.2894914584310955,0.7016151023796412,11.656439698534307
76.08477857821295,0.04020425210743192,0.3897744023465926,0.6683940754587435,12.327146262539245
89.07774774760401,0.055314929601062685,0.20311402397082184,0.6208858844692781,12.728639871283669
51.36422656188248,0.03943278582590741,0.30524818286557587,0.8564603362437327,15.129718522554938
78.80942580178834,0.043785633455604274,0.2420667556006829,0.937668611703458,12.28938315283097
68.03154238121265,0.06339778656938169,0.26813838398244494,0.6490115680212398,15.729880832064127
55.380379428840556,0.03944277429105794,0.29476951113354494,0.9913495203460734,13.44179981930964
62.34119438797308,0.05359172652518319,0.22964783084752308,0.8256241210044695,15.954600216126643
67.17791666077099,0.045298991475284406,0.273304622034321,0.8883524823196891,15.40653512115248
58.295963048929295,0.0623736006691854,0.2740673631984577,0.9088694041312333,11.495826287746945
61.12731852428732,0.03695919886587968,0.39462656727615997,0.6399840327475176,11.800749408388942
81.92925628603372,0.05459873812663178,0.2544509319754014,0.730282827384562,12.114285387869808
50.71523939649662,0.04959653354779628,0.3294955475219305,0.8346744976228251,11.227186018382273
51.9841676862151,0.05568947391853222,0.33429074151681737,0.8461995691914235,13.421661916799929
89.13433552637355,0.045790870267635314,0.3110020478996461,0.5692264797194652,15.48241681180791
84.49447032956661,0.05993364811875088,0.2168660178260292,0.5131056982884495,12.855029252701671
66.48999385041644,0.03344643310610462,0.32806742499350217,0.6792956015228762,14.450566923165596
61.04391423460207,0.045253988270021875,0.28965560949566244,0.6739730211371705,12.006647314349928
51.81638433204165,0.03368783132346173,0.36326944239202136,0.550958266106646,11.70278578268024
56.56574539971039,0.04552541527728112,0.29360012417883385,0.8594111511738278,13.33396436642711
53.72082553594473,0.039694752059665536,0.21647826116342778,0.918996071881006,11.638864387510038
67.49944759432546,0.04052016084196365,0.39194992141122686,0.6485919139771584,13.500964038449315
